Cell,Cycle No,Step name,Step No,Start,End,Current_min,Current_max,Capacity_min,Capacity_max,Volt_min,Volt_max,Power_min_W,Power_max_W,Duration_s,c_rate
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,2,2025-11-27 17:03:24.408,2025-11-27 17:09:35.312,52.26,52.27,0.0,5.384,2.805416,3.206002,146.625033575,167.57550919300002,371.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,4,2025-11-27 17:10:35.244,2025-11-27 17:11:05.183,75.0,75.0,0.0,0.626,3.148055,3.243031,236.088479167,243.224668958,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,5,2025-11-27 17:11:05.217,2025-11-27 17:12:28.926,52.27,52.27,0.0,1.204,3.224881,3.255001,168.564004214,170.136750714,84.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,7,2025-11-27 17:13:28.836,2025-11-27 17:13:58.759,74.99,75.0,0.0,0.626,3.223102,3.28715,241.71672143,246.53385038,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,8,2025-11-27 17:13:58.790,2025-11-27 17:15:11.578,52.27,52.28,0.0,1.059,3.269028,3.285,170.870085526,171.704765475,73.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,10,2025-11-27 17:16:11.536,2025-11-27 17:16:41.451,74.99,75.0,0.0,0.625,3.272926,3.308239,245.45279408,248.115268484,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,11,2025-11-27 17:16:41.474,2025-11-27 17:16:41.474,52.28,52.28,0.0,0.0,3.296026,3.296026,172.299782222,172.299782222,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,13,2025-11-27 17:17:41.363,2025-11-27 17:18:11.307,75.0,75.0,0.0,0.625,3.257248,3.309709,244.277320274,248.22587144300002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,14,2025-11-27 17:18:11.327,2025-11-27 17:18:11.327,52.28,52.28,0.0,0.0,3.301324,3.301324,172.57693659,172.57693659,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,16,2025-11-27 17:19:12.200,2025-11-27 17:19:42.049,75.0,75.0,0.0,0.626,3.248727,3.310429,243.638339842,248.27982128500003,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,17,2025-11-27 17:19:42.079,2025-11-27 17:30:53.815,52.27,52.27,0.0,9.756,3.291248,3.312,172.031435654,173.11587523199998,672.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,19,2025-11-27 17:31:53.477,2025-11-27 17:32:23.418,75.0,75.0,0.0,0.625,3.288286,3.331589,246.60530122699998,249.86697282,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,20,2025-11-27 17:32:23.434,2025-11-27 17:39:19.148,52.27,52.27,0.0,6.036,3.31333,3.336,173.185615375,174.370691712,416.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,22,2025-11-27 17:40:20.051,2025-11-27 17:40:49.954,75.0,75.0,0.0,0.625,3.297099,3.355759,247.26610435999999,251.679418248,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,23,2025-11-27 17:40:49.981,2025-11-27 17:40:49.981,52.28,52.28,0.0,0.0,3.346609,3.346609,174.944213044,174.944213044,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,25,2025-11-27 17:41:49.928,2025-11-27 17:42:19.850,74.99,75.0,0.0,0.625,3.324996,3.35715,249.35786887,251.78381606599999,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,26,2025-11-27 17:42:19.877,2025-11-27 17:44:31.381,52.27,52.28,0.0,1.914,3.338965,3.345002,174.525834069,174.841244194,132.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,28,2025-11-27 17:45:31.278,2025-11-27 17:46:01.172,75.0,75.0,0.0,0.626,3.292651,3.364747,246.932615279,252.353491346,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_Chg,29,2025-11-27 17:46:01.218,2025-11-27 20:02:29.421,52.27,52.27,0.0,118.886,3.346556,3.65,174.922357057,190.7827844,8188.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,32,2025-11-27 20:33:30.059,2025-11-27 20:33:59.614,74.99,75.0,0.0,0.625,3.256829,3.332362,244.258791155,249.910181613,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,33,2025-11-27 20:33:59.649,2025-11-27 20:33:59.649,52.28,52.28,0.0,0.001,3.268553,3.268553,170.863843411,170.863843411,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,35,2025-11-27 20:35:00.551,2025-11-27 20:35:30.066,74.99,75.0,0.0,0.625,3.248311,3.314097,243.620206621,248.54065811799998,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,36,2025-11-27 20:35:30.090,2025-11-27 20:35:30.090,52.28,52.28,0.0,0.001,3.258203,3.258203,170.322887645,170.322887645,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,38,2025-11-27 20:36:29.998,2025-11-27 20:36:59.911,74.99,75.0,0.0,0.625,3.246066,3.287758,243.451859745,246.56510873599998,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,39,2025-11-27 20:36:59.948,2025-11-27 20:36:59.948,52.28,52.28,0.0,0.001,3.258699,3.258699,170.348604279,170.348604279,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,41,2025-11-27 20:37:59.877,2025-11-27 20:38:30.807,74.99,75.0,0.0,0.625,3.245359,3.315721,243.39880296500002,248.662294136,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,42,2025-11-27 20:38:30.834,2025-11-27 20:38:30.834,52.27,52.27,0.0,0.001,3.251559,3.251559,169.97511016,169.97511016,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,44,2025-11-27 20:39:30.719,2025-11-27 20:40:00.704,74.99,75.0,0.0,0.626,3.245023,3.310893,243.37358381800001,248.300235125,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,45,2025-11-27 20:40:00.731,2025-11-27 20:40:00.731,52.28,52.28,0.0,0.0,3.258906,3.258906,170.359444765,170.359444765,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,47,2025-11-27 20:41:00.261,2025-11-27 20:41:30.191,74.99,75.0,0.0,0.626,3.2448,3.315524,243.356982336,248.647457138,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,48,2025-11-27 20:41:30.211,2025-11-27 20:41:30.211,52.27,52.27,0.0,0.0,3.250879,3.250879,169.939540432,169.939540432,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,50,2025-11-27 20:42:30.149,2025-11-27 20:43:01.080,75.0,75.0,0.0,0.626,3.24461,3.31438,243.342560548,248.56203747499998,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,51,2025-11-27 20:43:01.115,2025-11-27 20:43:01.115,52.28,52.28,0.0,0.0,3.256376,3.256376,170.22735172999998,170.22735172999998,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,53,2025-11-27 20:44:01.037,2025-11-27 20:44:30.827,75.0,75.0,0.0,0.626,3.244458,3.276878,243.331355365,245.749577024,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,54,2025-11-27 20:44:30.853,2025-11-27 21:18:36.600,52.27,52.28,0.0,29.705,3.254999,3.261454,170.136577821,170.474087158,2046.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,56,2025-11-27 21:19:36.874,2025-11-27 21:20:06.821,75.0,75.0,0.0,0.625,3.238756,3.301513,242.90353573500002,247.597195239,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,57,2025-11-27 21:20:06.840,2025-11-27 22:28:26.293,52.27,52.27,0.0,59.522,3.206,3.256315,167.575336069,170.20532842400002,4099.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,CC_DChg,59,2025-11-27 22:29:26.195,2025-11-27 23:32:33.128,52.26,52.27,0.0,54.979,2.5,3.256897,130.671975,170.221705421,3787.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,1,2025-11-27 17:02:54.453,2025-11-27 17:03:24.374,0.0,0.0,0.0,0.0,2.782665,2.782703,0.0,0.0,30.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,3,2025-11-27 17:09:35.331,2025-11-27 17:10:35.204,0.0,0.0,0.0,0.0,3.144608,3.203745,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,6,2025-11-27 17:12:28.957,2025-11-27 17:13:28.806,0.0,0.0,0.0,0.0,3.194786,3.25109,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,9,2025-11-27 17:15:11.611,2025-11-27 17:16:11.493,0.0,0.0,0.0,0.0,3.226562,3.28147,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,12,2025-11-27 17:16:41.505,2025-11-27 17:17:41.328,0.0,0.0,0.0,0.0,3.230647,3.288573,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,15,2025-11-27 17:18:11.347,2025-11-27 17:19:12.177,0.0,0.0,0.0,0.0,3.232334,3.292004,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,18,2025-11-27 17:30:53.842,2025-11-27 17:31:53.450,0.0,0.0,0.0,0.0,3.253976,3.311722,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,21,2025-11-27 17:39:19.167,2025-11-27 17:40:20.028,0.0,0.0,0.0,0.0,3.279518,3.335512,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,24,2025-11-27 17:40:50.000,2025-11-27 17:41:49.890,0.0,0.0,0.0,0.0,3.280797,3.338734,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,27,2025-11-27 17:44:31.400,2025-11-27 17:45:31.259,0.0,0.0,0.0,0.0,3.28877,3.344805,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,30,2025-11-27 20:02:29.447,2025-11-27 20:03:30.116,0.0,0.0,0.0,0.0,3.447742,3.646963,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,31,2025-11-27 20:03:30.152,2025-11-27 20:33:30.030,0.0,0.0,0.0,0.0,3.349314,3.447717,0.0,0.0,1800.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,34,2025-11-27 20:33:59.680,2025-11-27 20:35:00.525,0.0,0.0,0.0,0.0,3.274735,3.32508,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,37,2025-11-27 20:35:30.114,2025-11-27 20:36:29.975,0.0,0.0,0.0,0.0,3.264994,3.318317,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,40,2025-11-27 20:36:59.976,2025-11-27 20:37:59.854,0.0,0.0,0.0,0.0,3.265154,3.316614,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,43,2025-11-27 20:38:30.891,2025-11-27 20:39:30.689,0.0,0.0,0.0,0.0,3.263198,3.316142,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,46,2025-11-27 20:40:00.759,2025-11-27 20:41:00.246,0.0,0.0,0.0,0.0,3.262607,3.315995,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,49,2025-11-27 20:41:30.242,2025-11-27 20:42:30.122,0.0,0.0,0.0,0.0,3.260528,3.315953,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,52,2025-11-27 20:43:01.145,2025-11-27 20:44:01.006,0.0,0.0,0.0,0.0,3.263712,3.315949,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,55,2025-11-27 21:18:36.631,2025-11-27 21:19:36.851,0.0,0.0,0.0,0.0,3.258337,3.314539,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0001_0_100,1,Rest,58,2025-11-27 22:28:26.312,2025-11-27 22:29:26.168,0.0,0.0,0.0,0.0,3.206481,3.268431,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,2,2025-11-27 17:03:24.463,2025-11-27 17:09:35.788,52.26,52.27,0.0,5.39,2.814798,3.206,147.115234508,167.575318092,371.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,4,2025-11-27 17:10:35.713,2025-11-27 17:11:05.650,75.0,75.0,0.0,0.626,3.173846,3.240958,238.022847373,243.06900119800002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,5,2025-11-27 17:11:05.677,2025-11-27 17:12:30.909,52.27,52.27,0.0,1.226,3.224998,3.255,168.567097962,170.13685143,85.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,7,2025-11-27 17:13:30.819,2025-11-27 17:14:00.743,74.99,75.0,0.0,0.626,3.232612,3.28479,242.42953328500002,246.357072184,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,8,2025-11-27 17:14:00.782,2025-11-27 17:16:00.848,52.27,52.28,0.0,1.748,3.268734,3.285,170.854562278,171.70458808499998,120.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,10,2025-11-27 17:17:00.754,2025-11-27 17:17:30.676,75.0,75.0,0.0,0.626,3.276855,3.303295,245.747871799,247.744815997,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,11,2025-11-27 17:17:30.713,2025-11-27 17:17:30.713,52.27,52.27,0.0,0.0,3.295974,3.295974,172.29702107399999,172.29702107399999,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,13,2025-11-27 17:18:30.636,2025-11-27 17:19:00.535,75.0,75.0,0.0,0.626,3.255612,3.303753,244.154820532,247.779145854,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,14,2025-11-27 17:19:00.563,2025-11-27 17:27:02.121,52.27,52.27,0.0,6.988,3.286586,3.3,171.78779250099998,172.4887593,482.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,16,2025-11-27 17:28:02.819,2025-11-27 17:28:32.769,75.0,75.0,0.0,0.626,3.286234,3.317767,246.451286428,248.82980443099999,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,17,2025-11-27 17:28:32.793,2025-11-27 17:31:53.520,52.27,52.28,0.0,2.923,3.301183,3.312,172.550570798,173.120306688,201.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,19,2025-11-27 17:32:53.454,2025-11-27 17:33:23.362,75.0,75.0,0.0,0.625,3.286967,3.330464,246.506415575,249.782511971,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,20,2025-11-27 17:33:23.389,2025-11-27 17:40:04.565,52.27,52.27,0.0,5.824,3.313994,3.336,173.22043821600002,174.370588296,401.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,22,2025-11-27 17:41:05.487,2025-11-27 17:41:35.409,74.99,75.0,0.0,0.625,3.31549,3.354215,248.644917257,251.563679777,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,23,2025-11-27 17:41:35.445,2025-11-27 17:41:35.445,52.28,52.28,0.0,0.001,3.344078,3.344078,174.81189147100002,174.81189147100002,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,25,2025-11-27 17:42:35.376,2025-11-27 17:43:05.321,75.0,75.0,0.0,0.625,3.325076,3.355576,249.364194323,251.66574371800002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,26,2025-11-27 17:43:05.348,2025-11-27 17:43:05.348,52.27,52.27,0.0,0.001,3.346185,3.346185,174.921690374,174.921690374,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,28,2025-11-27 17:44:05.253,2025-11-27 17:44:35.205,75.0,75.0,0.0,0.626,3.328646,3.357115,249.632079719,251.78120452,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_Chg,29,2025-11-27 17:44:35.232,2025-11-27 20:03:16.529,52.27,52.28,0.0,120.812,3.340556,3.650001,174.608876452,190.78285491900002,8321.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,32,2025-11-27 20:34:15.967,2025-11-27 20:34:46.910,74.99,75.0,0.0,0.625,3.262074,3.306766,244.65229445,247.990674776,31.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,33,2025-11-27 20:34:46.929,2025-11-27 20:34:46.929,52.27,52.27,0.0,0.001,3.269655,3.269655,170.921149732,170.921149732,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,35,2025-11-27 20:35:46.417,2025-11-27 20:36:16.358,74.99,75.0,0.0,0.625,3.253648,3.300633,244.020512288,247.530889319,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,36,2025-11-27 20:36:16.385,2025-11-27 20:36:16.385,52.28,52.28,0.0,0.001,3.265279,3.265279,170.692541357,170.692541357,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,38,2025-11-27 20:37:16.267,2025-11-27 20:37:46.208,74.99,75.0,0.0,0.626,3.251453,3.278501,243.855743056,245.871025127,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,39,2025-11-27 20:37:46.244,2025-11-27 20:37:46.244,52.28,52.28,0.0,0.0,3.263466,3.263466,170.597747156,170.597747156,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,41,2025-11-27 20:38:47.234,2025-11-27 20:39:17.144,75.0,75.0,0.0,0.626,3.25076,3.278527,243.803863017,245.87318154300002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,42,2025-11-27 20:39:17.172,2025-11-27 20:39:17.172,52.27,52.27,0.0,0.0,3.259456,3.259456,170.387857054,170.387857054,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,44,2025-11-27 20:40:16.981,2025-11-27 20:40:46.675,75.0,75.0,0.0,0.625,3.250437,3.27754,243.77950506,245.799341728,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,45,2025-11-27 20:40:46.714,2025-11-27 20:40:46.714,52.28,52.28,0.0,0.001,3.262296,3.262296,170.53680722,170.53680722,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,47,2025-11-27 20:41:46.648,2025-11-27 20:42:16.570,74.99,75.0,0.0,0.626,3.25021,3.30318,243.762584295,247.72175618100002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,48,2025-11-27 20:42:16.606,2025-11-27 20:42:16.606,52.28,52.28,0.0,0.0,3.262549,3.262549,170.549892527,170.549892527,0.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,50,2025-11-27 20:43:17.535,2025-11-27 20:43:47.447,75.0,75.0,0.0,0.626,3.250025,3.285636,243.748790726,246.406403245,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,51,2025-11-27 20:43:47.485,2025-11-27 20:43:47.485,52.27,52.27,0.0,0.0,3.262829,3.262829,170.564245673,170.564245673,0.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,53,2025-11-27 20:44:47.259,2025-11-27 20:45:17.000,75.0,75.0,0.0,0.626,3.249847,3.279805,243.73534665,245.96923508,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,54,2025-11-27 20:45:17.027,2025-11-27 21:26:35.011,52.27,52.28,0.0,35.969,3.255,3.265309,170.13657801,170.67530469300002,2478.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,56,2025-11-27 21:27:34.916,2025-11-27 21:28:04.867,74.99,75.0,0.0,0.626,3.240468,3.282405,243.031817406,246.163815267,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,57,2025-11-27 21:28:04.895,2025-11-27 22:33:33.358,52.27,52.28,0.0,57.036,3.206,3.256654,167.575241148,170.223197525,3928.0,0.349
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,CC_DChg,59,2025-11-27 22:34:33.231,2025-11-27 23:34:01.618,52.27,52.27,0.0,51.816,2.499995,3.239864,130.671731156,169.331514639,3568.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,1,2025-11-27 17:02:54.514,2025-11-27 17:03:24.435,0.0,0.0,0.0,0.0,2.791382,2.791416,0.0,0.0,30.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,3,2025-11-27 17:09:35.816,2025-11-27 17:10:35.690,0.0,0.0,0.0,0.0,3.150966,3.203299,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,6,2025-11-27 17:12:30.936,2025-11-27 17:13:30.785,0.0,0.0,0.0,0.0,3.20091,3.252888,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,9,2025-11-27 17:16:00.871,2025-11-27 17:17:00.713,0.0,0.0,0.0,0.0,3.23285,3.282349,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,12,2025-11-27 17:17:30.742,2025-11-27 17:18:30.613,0.0,0.0,0.0,0.0,3.233552,3.286972,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,15,2025-11-27 17:27:02.149,2025-11-27 17:28:02.792,0.0,0.0,0.0,0.0,3.24648,3.295917,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,18,2025-11-27 17:31:53.550,2025-11-27 17:32:53.431,0.0,0.0,0.0,0.0,3.259029,3.308113,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,21,2025-11-27 17:40:04.596,2025-11-27 17:41:05.460,0.0,0.0,0.0,0.0,3.284056,3.334174,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,24,2025-11-27 17:41:35.473,2025-11-27 17:42:35.341,0.0,0.0,0.0,0.0,3.285236,3.337389,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,27,2025-11-27 17:43:05.389,2025-11-27 17:44:05.221,0.0,0.0,0.0,0.0,3.286645,3.338335,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,30,2025-11-27 20:03:16.560,2025-11-27 20:04:15.933,0.0,0.0,0.0,0.0,3.449081,3.645675,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,31,2025-11-27 20:04:15.960,2025-11-27 20:34:15.931,0.0,0.0,0.0,0.0,3.349186,3.449058,0.0,0.0,1800.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,34,2025-11-27 20:34:46.949,2025-11-27 20:35:46.393,0.0,0.0,0.0,0.0,3.276434,3.325003,0.0,0.0,59.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,37,2025-11-27 20:36:16.416,2025-11-27 20:37:16.232,0.0,0.0,0.0,0.0,3.271416,3.318226,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,40,2025-11-27 20:37:46.305,2025-11-27 20:38:47.203,0.0,0.0,0.0,0.0,3.269039,3.316525,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,43,2025-11-27 20:39:17.202,2025-11-27 20:40:16.946,0.0,0.0,0.0,0.0,3.268358,3.316088,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,46,2025-11-27 20:40:46.752,2025-11-27 20:41:46.625,0.0,0.0,0.0,0.0,3.267848,3.315933,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,49,2025-11-27 20:42:16.648,2025-11-27 20:43:17.512,0.0,0.0,0.0,0.0,3.268342,3.315904,0.0,0.0,61.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,52,2025-11-27 20:43:47.517,2025-11-27 20:44:47.226,0.0,0.0,0.0,0.0,3.264874,3.315894,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,55,2025-11-27 21:26:35.042,2025-11-27 21:27:34.890,0.0,0.0,0.0,0.0,3.259413,3.312602,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0003_0_100,1,Rest,58,2025-11-27 22:33:33.378,2025-11-27 22:34:33.196,0.0,0.0,0.0,0.0,3.207877,3.266587,0.0,0.0,60.0,0.0
RD_LFP_PeakPower_REPT_TS_150_0004_0_100,1,CC_Chg,2,2025-11-27 17:03:24.366,2025-11-27 17:09:51.758,52.27,52.27,0.0,5.624,2.792313,3.206002,145.94028362199998,167.575413013,387.0,0.348
RD_LFP_PeakPower_REPT_TS_150_0004_0_100,1,CC_Chg,4,2025-11-27 17:10:51.706,2025-11-27 17:11:21.618,74.99,75.0,0.0,0.626,3.171253,3.24061,237.828112392,243.04317371500002,30.0,0.5
RD_LFP_PeakPower_REPT_TS_150_0004_0_100,1,CC_Chg,5,2025-11-27 17:11:21.651,2025-11-27 17:12:49.890,52.27,52.28,0.0,1.27,3.224348,3.255,168.53569943099998,170.136561735,88.0,0.349
